timestamp_ms,cycleCount,tempC,currentA,accX_g,accY_g,accZ_g,alertMsg
453000,91,32.75,0.57,0.18,0.26,9.99,Alerta: Temperatura alta!
454000,91,32.91,0.66,-0.02,0.01,9.73,Alerta: Temperatura alta!
455000,92,32.99,0.56,0.23,-0.16,9.66,Alerta: Temperatura alta!
456000,92,32.99,0.62,0.16,0.13,9.78,Alerta: Temperatura alta!
457000,92,32.91,0.37,0.27,-0.09,10.08,Alerta: Temperatura alta!
458000,92,32.76,0.34,-0.08,-0.04,9.58,Alerta: Temperatura alta!
459000,92,32.52,0.26,0.14,-0.03,9.73,Alerta: Temperatura alta!
460000,93,32.21,0.44,0.04,-0.18,9.99,Alerta: Temperatura alta!
461000,93,31.83,0.43,0.03,-0.27,9.66,Alerta: Temperatura alta!
462000,93,31.38,0.4,-0.15,0.12,9.71,Alerta: Temperatura alta!
463000,93,30.87,0.28,-0.16,-0.12,9.74,Alerta: Temperatura alta!
464000,93,30.3,0.61,-0.26,0.14,9.66,Alerta: Temperatura alta!
465000,94,29.67,0.47,-0.22,-0.03,10.11,
466000,94,29.0,0.27,-0.29,0.11,9.75,
467000,94,28.29,0.44,-0.29,-0.21,10.03,
468000,94,27.55,0.26,-0.02,-0.01,9.57,
469000,94,26.78,0.41,0.25,0.2,9.93,
470000,95,25.99,0.43,-0.01,0.02,9.94,
471000,95,25.19,0.66,0.18,-0.0,9.63,
472000,95,24.39,0.57,0.29,-0.14,9.99,
473000,95,23.6,0.62,-0.0,-0.2,9.66,
474000,95,22.82,0.47,-0.23,-0.19,10.09,
475000,96,22.06,0.56,0.23,0.02,9.97,
476000,96,21.33,0.25,0.14,0.25,9.91,
477000,96,20.64,0.37,-0.22,0.15,9.94,
478000,96,19.99,0.58,-0.22,-0.18,10.01,
479000,96,19.4,0.25,0.29,0.17,9.59,
480000,97,18.85,0.55,-0.08,0.17,9.65,
481000,97,18.37,0.59,-0.03,-0.19,10.0,
482000,97,17.96,0.46,0.02,-0.02,9.77,
483000,97,17.62,0.52,0.29,-0.07,9.94,
484000,97,17.34,0.52,-0.17,-0.23,10.03,
485000,98,17.15,0.36,-0.0,0.0,9.84,
486000,98,17.04,0.45,0.02,-0.23,10.1,
487000,98,17.0,0.52,-0.27,-0.29,9.58,
488000,98,17.04,0.55,-0.19,0.07,9.72,
489000,98,17.17,0.45,-0.01,-0.04,9.79,
490000,99,17.37,0.67,-0.25,0.07,9.59,
491000,99,17.65,0.51,-0.03,0.11,9.65,
492000,99,18.0,0.34,0.27,-0.04,9.91,
493000,99,18.42,0.36,-0.24,-0.08,9.83,
494000,99,18.91,0.58,0.05,0.21,9.88,
495000,100,19.46,0.72,-0.22,-0.01,9.56,
496000,100,20.06,0.68,-0.22,-0.18,9.77,
497000,100,20.71,0.36,-0.11,0.25,9.57,
498000,100,21.41,0.41,-0.1,0.21,9.84,
499000,100,22.14,0.7,-0.25,-0.07,10.08,
500000,101,22.9,0.28,-0.06,-0.11,9.69,
501000,101,23.68,0.69,-0.06,-0.27,9.93,
502000,101,24.48,0.34,-0.28,-0.13,10.0,
503000,101,25.28,0.44,0.15,-0.28,10.09,
504000,101,26.07,0.29,-0.11,-0.11,9.79,
505000,102,26.86,0.55,-0.16,-0.03,9.76,
506000,102,27.63,0.74,-0.16,-0.2,9.85,
507000,102,28.37,0.73,0.16,0.28,9.73,
508000,102,29.08,0.39,-0.01,-0.23,9.64,
509000,102,29.74,0.4,0.02,-0.24,9.9,
510000,103,30.36,0.63,-0.18,0.03,9.78,Alerta: Temperatura alta!
511000,103,30.93,0.7,-0.1,0.23,9.65,Alerta: Temperatura alta!
512000,103,31.43,0.65,-0.05,0.25,10.08,Alerta: Temperatura alta!
513000,103,31.88,0.36,-0.02,-0.07,9.76,Alerta: Temperatura alta!
514000,103,32.25,0.46,-0.15,0.28,10.09,Alerta: Temperatura alta!
515000,104,32.55,0.46,0.06,0.06,10.0,Alerta: Temperatura alta!
516000,104,32.78,0.58,0.25,-0.12,9.52,Alerta: Temperatura alta!
517000,104,32.93,0.66,-0.1,-0.17,9.76,Alerta: Temperatura alta!
518000,104,32.99,0.74,-0.22,-0.13,9.64,Alerta: Temperatura alta!
519000,104,32.98,0.52,-0.06,-0.24,9.8,Alerta: Temperatura alta!
520000,105,32.89,0.29,0.22,0.04,9.65,Alerta: Temperatura alta!
521000,105,32.72,0.63,0.1,0.21,9.62,Alerta: Temperatura alta!
522000,105,32.48,0.66,-0.3,-0.28,9.86,Alerta: Temperatura alta!
523000,105,32.16,0.56,0.04,0.18,9.56,Alerta: Temperatura alta!
524000,105,31.76,0.27,0.28,-0.09,10.04,Alerta: Temperatura alta!
525000,106,31.3,0.39,-0.02,-0.29,9.63,Alerta: Temperatura alta!
526000,106,30.78,0.44,0.07,0.14,9.92,Alerta: Temperatura alta!
527000,106,30.2,0.45,0.26,-0.26,9.69,Alerta: Temperatura alta!
528000,106,29.56,0.69,-0.18,-0.21,10.05,
529000,106,28.88,0.51,-0.09,0.25,9.76,
530000,107,28.17,0.48,0.21,0.23,9.63,
531000,107,27.42,0.67,-0.13,-0.29,9.78,
532000,107,26.64,0.29,0.15,-0.27,9.97,
533000,107,25.85,0.64,0.1,0.17,9.53,
534000,107,25.06,0.54,-0.18,-0.26,9.78,
535000,108,24.26,0.71,0.18,0.05,9.81,
536000,108,23.47,0.66,-0.11,-0.26,10.01,
537000,108,22.69,0.46,0.23,-0.1,9.54,
538000,108,21.94,0.7,0.15,0.17,9.71,
539000,108,21.21,0.34,-0.06,0.27,10.09,
540000,109,20.53,0.42,0.26,-0.05,9.62,
541000,109,19.89,0.49,-0.09,-0.08,9.57,
542000,109,19.3,0.59,-0.19,0.06,9.76,
543000,109,18.77,0.7,-0.09,0.07,9.56,
544000,109,18.3,0.35,0.06,-0.25,9.59,
545000,110,17.9,0.3,0.14,0.24,9.71,
546000,110,17.56,0.64,0.29,-0.26,10.02,
547000,110,17.31,0.71,-0.08,-0.09,9.73,
548000,110,17.13,0.73,0.25,-0.16,9.69,
549000,110,17.02,0.64,0.15,0.11,10.01,
550000,111,17.0,0.27,-0.04,-0.15,10.09,
551000,111,17.06,0.47,-0.13,-0.17,9.94,
552000,111,17.2,0.65,-0.28,0.24,9.97,
553000,111,17.41,0.66,-0.06,0.23,9.57,
554000,111,17.7,0.3,0.04,0.2,10.08,
555000,112,18.07,0.61,0.13,-0.05,9.77,
556000,112,18.5,0.44,-0.18,-0.16,9.9,
557000,112,19.0,0.35,-0.23,-0.0,9.64,
558000,112,19.55,0.58,-0.24,0.22,10.08,
559000,112,20.17,0.52,0.09,-0.19,9.68,
560000,113,20.83,0.41,0.16,0.29,9.94,
561000,113,21.53,0.75,0.2,0.29,9.77,
562000,113,22.27,0.64,-0.21,-0.22,10.06,
563000,113,23.03,0.56,0.07,-0.16,9.85,
564000,113,23.82,0.53,0.13,0.03,9.79,
565000,114,24.61,0.34,-0.1,-0.18,9.72,
566000,114,25.41,0.29,-0.03,0.03,9.68,
567000,114,26.21,0.53,-0.08,-0.23,9.76,
568000,114,26.99,0.38,0.01,-0.18,10.08,
569000,114,27.75,0.59,-0.24,0.21,9.95,
570000,115,28.49,0.52,0.28,0.17,10.07,
571000,115,29.19,0.63,0.01,-0.15,10.03,
572000,115,29.85,0.36,-0.26,-0.14,9.74,
573000,115,30.46,0.29,-0.18,0.03,9.69,Alerta: Temperatura alta!
574000,115,31.02,0.37,0.1,-0.24,9.81,Alerta: Temperatura alta!
575000,116,31.51,0.42,-0.15,0.0,9.9,Alerta: Temperatura alta!
576000,116,31.94,0.56,0.09,-0.27,9.88,Alerta: Temperatura alta!
577000,116,32.31,0.42,0.24,-0.29,10.07,Alerta: Temperatura alta!
578000,116,32.6,0.51,0.04,0.19,10.06,Alerta: Temperatura alta!
579000,116,32.81,0.28,0.25,-0.27,9.89,Alerta: Temperatura alta!
580000,117,32.94,0.36,0.22,0.09,10.05,Alerta: Temperatura alta!
581000,117,33.0,0.56,0.11,-0.17,10.08,Alerta: Temperatura alta!
582000,117,32.97,0.57,-0.13,-0.23,9.66,Alerta: Temperatura alta!
583000,117,32.87,0.3,0.22,-0.16,9.87,Alerta: Temperatura alta!
584000,117,32.69,0.65,0.14,0.29,9.68,Alerta: Temperatura alta!
585000,118,32.43,0.64,0.12,0.18,9.63,Alerta: Temperatura alta!
586000,118,32.09,0.37,-0.01,0.06,10.03,Alerta: Temperatura alta!
587000,118,31.69,0.63,0.06,0.04,9.96,Alerta: Temperatura alta!
588000,118,31.22,0.39,0.13,0.11,9.92,Alerta: Temperatura alta!
589000,118,30.68,0.69,-0.14,0.24,9.69,Alerta: Temperatura alta!
590000,119,30.09,0.74,0.06,0.26,10.1,Alerta: Temperatura alta!
591000,119,29.45,0.64,0.11,-0.0,10.01,
592000,119,28.77,0.29,-0.21,0.04,9.68,
593000,119,28.04,0.73,0.16,-0.14,9.53,
594000,119,27.29,0.37,0.11,-0.08,9.94,
595000,120,26.51,0.39,0.14,-0.1,9.56,
596000,120,25.72,0.37,-0.2,0.18,9.57,
597000,120,24.92,0.29,-0.07,0.07,10.08,
598000,120,24.12,0.63,-0.04,-0.04,9.54,
599000,120,23.33,0.41,-0.29,-0.09,9.55,
600000,121,22.56,0.42,-0.28,0.14,9.92,
601000,121,21.81,0.42,-0.15,0.13,9.99,
602000,121,21.1,0.5,0.15,-0.1,9.76,
603000,121,20.42,0.47,-0.27,-0.1,9.56,
604000,121,19.79,0.35,-0.26,0.24,9.54,
605000,122,19.21,0.48,-0.29,-0.06,10.09,
606000,122,18.69,0.42,0.2,-0.04,10.03,
607000,122,18.23,0.68,0.03,0.15,10.11,
608000,122,17.84,0.72,-0.24,-0.0,9.72,
609000,122,17.52,0.59,0.02,-0.07,9.99,
610000,123,17.27,0.54,0.11,-0.07,9.77,
611000,123,17.1,0.51,0.08,-0.29,9.96,
612000,123,17.01,0.3,0.09,-0.17,9.89,
613000,123,17.01,0.58,0.01,-0.19,9.53,
614000,123,17.08,0.42,0.05,0.14,9.57,
615000,124,17.23,0.7,0.05,0.29,9.93,
616000,124,17.46,0.63,-0.16,0.27,10.02,
617000,124,17.76,0.32,-0.2,-0.14,10.07,
618000,124,18.13,0.54,0.29,0.22,9.81,
619000,124,18.58,0.42,-0.23,0.12,9.69,
620000,125,19.09,0.39,-0.13,0.02,9.67,
621000,125,19.65,0.3,-0.27,0.16,9.56,
622000,125,20.27,0.57,-0.13,0.25,9.8,
623000,125,20.94,0.41,0.08,-0.25,10.05,
624000,125,21.65,0.68,-0.23,0.04,9.58,
625000,126,22.39,0.39,-0.18,-0.09,9.85,
626000,126,23.16,0.52,-0.15,-0.15,10.1,
627000,126,23.95,0.3,-0.14,0.05,9.8,
628000,126,24.75,0.56,0.09,-0.22,10.0,
629000,126,25.54,0.6,0.16,0.21,9.57,
630000,127,26.34,0.73,0.02,0.0,9.83,
631000,127,27.12,0.33,0.13,0.01,10.02,
632000,127,27.88,0.63,0.08,-0.16,9.74,
633000,127,28.61,0.5,0.23,0.3,9.59,
634000,127,29.3,0.49,-0.26,0.02,9.67,
635000,128,29.96,0.66,-0.06,0.14,9.75,
636000,128,30.56,0.53,-0.15,0.03,9.57,Alerta: Temperatura alta!
637000,128,31.11,0.3,0.11,0.13,10.0,Alerta: Temperatura alta!
638000,128,31.59,0.74,0.18,0.2,9.8,Alerta: Temperatura alta!
639000,128,32.01,0.31,0.19,-0.29,9.53,Alerta: Temperatura alta!
640000,129,32.36,0.59,-0.05,0.25,9.55,Alerta: Temperatura alta!
641000,129,32.64,0.75,-0.08,-0.07,9.83,Alerta: Temperatura alta!
642000,129,32.84,0.31,0.02,-0.23,9.54,Alerta: Temperatura alta!
643000,129,32.96,0.4,-0.01,0.03,9.79,Alerta: Temperatura alta!
644000,129,33.0,0.28,-0.29,-0.22,9.69,Alerta: Temperatura alta!
645000,130,32.96,0.61,-0.06,-0.09,9.98,Alerta: Temperatura alta!
646000,130,32.84,0.37,-0.01,-0.15,9.8,Alerta: Temperatura alta!
647000,130,32.65,0.55,-0.04,-0.04,9.85,Alerta: Temperatura alta!
648000,130,32.38,0.74,0.13,0.28,9.87,Alerta: Temperatura alta!
649000,130,32.03,0.59,-0.26,-0.24,9.85,Alerta: Temperatura alta!
650000,131,31.61,0.35,0.02,0.19,9.94,Alerta: Temperatura alta!
651000,131,31.13,0.38,0.03,0.22,9.71,Alerta: Temperatura alta!
652000,131,30.59,0.71,0.14,0.19,9.88,Alerta: Temperatura alta!
653000,131,29.99,0.66,0.23,0.18,9.73,
654000,131,29.34,0.46,0.07,-0.14,9.63,
655000,132,28.65,0.4,-0.25,-0.11,9.97,
656000,132,27.92,0.55,0.08,0.03,10.0,
657000,132,27.16,0.68,0.23,-0.1,10.01,
658000,132,26.38,0.57,-0.22,0.24,9.6,
659000,132,25.59,0.53,-0.16,-0.09,9.85,
660000,133,24.79,0.51,0.24,-0.21,9.96,
661000,133,23.99,0.64,0.14,-0.08,9.63,
662000,133,23.2,0.73,-0.12,0.02,9.67,
663000,133,22.43,0.61,-0.27,0.19,9.97,
664000,133,21.69,0.29,0.15,-0.28,9.91,
665000,134,20.98,0.32,-0.09,-0.18,9.81,
666000,134,20.31,0.42,-0.24,-0.1,9.67,
667000,134,19.69,0.51,-0.27,-0.1,9.71,
668000,134,19.12,0.27,0.15,-0.05,9.91,
669000,134,18.6,0.47,-0.11,-0.12,10.0,
670000,135,18.16,0.61,-0.12,0.2,9.57,
671000,135,17.78,0.38,-0.24,-0.26,10.01,
672000,135,17.47,0.34,0.04,-0.25,9.71,
673000,135,17.24,0.6,-0.17,-0.14,9.84,
674000,135,17.08,0.62,-0.23,0.18,9.78,
675000,136,17.01,0.55,0.1,-0.17,9.94,
676000,136,17.01,0.34,-0.08,-0.21,10.09,
677000,136,17.1,0.63,0.2,-0.06,9.9,
678000,136,17.26,0.49,-0.2,-0.2,9.88,
679000,136,17.5,0.48,-0.28,-0.05,9.73,
680000,137,17.82,0.52,-0.18,-0.23,9.82,
681000,137,18.2,0.31,0.18,-0.06,9.99,
682000,137,18.66,0.51,-0.27,0.2,9.74,
683000,137,19.18,0.33,0.01,-0.2,9.72,
684000,137,19.75,0.44,0.05,-0.26,9.56,
685000,138,20.38,0.61,-0.27,-0.08,9.81,
686000,138,21.06,0.65,0.08,0.27,10.1,
687000,138,21.77,0.32,-0.17,-0.02,10.06,
688000,138,22.52,0.36,0.04,-0.28,10.08,
689000,138,23.29,0.46,0.09,0.24,9.87,
690000,139,24.08,0.65,-0.22,0.08,9.52,
691000,139,24.88,0.51,-0.21,0.25,9.79,
692000,139,25.68,0.72,0.15,0.03,9.76,
693000,139,26.47,0.46,-0.22,-0.02,9.83,
694000,139,27.25,0.56,0.23,-0.21,9.92,
695000,140,28.0,0.62,0.03,0.1,9.53,
696000,140,28.73,0.68,0.28,0.17,9.87,
697000,140,29.42,0.29,0.09,-0.09,9.66,
698000,140,30.06,0.55,0.07,0.12,10.02,Alerta: Temperatura alta!
699000,140,30.65,0.4,-0.09,-0.24,9.8,Alerta: Temperatura alta!
700000,141,31.19,0.74,-0.04,0.24,10.11,Alerta: Temperatura alta!
701000,141,31.67,0.27,-0.23,0.25,9.69,Alerta: Temperatura alta!
702000,141,32.07,0.38,0.12,0.11,9.6,Alerta: Temperatura alta!
703000,141,32.41,0.61,-0.03,0.23,9.72,Alerta: Temperatura alta!
704000,141,32.68,0.51,-0.01,-0.16,9.82,Alerta: Temperatura alta!
705000,142,32.86,0.4,-0.26,-0.13,10.03,Alerta: Temperatura alta!
706000,142,32.97,0.45,-0.01,-0.07,9.71,Alerta: Temperatura alta!
707000,142,33.0,0.54,-0.14,0.14,9.65,Alerta: Temperatura alta!
708000,142,32.95,0.49,-0.11,-0.02,9.61,Alerta: Temperatura alta!
709000,142,32.82,0.62,-0.2,-0.11,9.67,Alerta: Temperatura alta!
710000,143,32.61,0.66,-0.05,-0.09,9.72,Alerta: Temperatura alta!
711000,143,32.32,0.57,-0.19,-0.14,9.84,Alerta: Temperatura alta!
712000,143,31.97,0.43,0.02,-0.15,9.6,Alerta: Temperatura alta!
713000,143,31.54,0.53,-0.06,-0.2,9.55,Alerta: Temperatura alta!
714000,143,31.05,0.51,0.02,-0.05,9.86,Alerta: Temperatura alta!
715000,144,30.49,0.62,-0.15,-0.29,9.78,Alerta: Temperatura alta!
716000,144,29.88,0.45,-0.27,-0.09,9.65,
717000,144,29.23,0.32,-0.27,-0.16,9.89,
718000,144,28.53,0.31,0.15,0.07,10.1,
719000,144,27.79,0.47,-0.06,-0.01,9.79,
720000,145,27.03,0.41,-0.24,0.16,9.84,
721000,145,26.25,0.28,0.11,-0.01,10.01,
722000,145,25.45,0.49,0.07,0.1,9.91,
723000,145,24.65,0.71,-0.02,0.11,9.55,
724000,145,23.86,0.52,0.17,-0.26,9.76,
725000,146,23.07,0.31,-0.12,0.23,9.58,
726000,146,22.31,0.7,-0.18,0.27,9.74,
727000,146,21.57,0.43,-0.28,0.0,9.73,
728000,146,20.86,0.53,-0.08,-0.28,9.61,
729000,146,20.2,0.44,0.24,-0.08,9.65,
730000,147,19.59,0.44,-0.16,-0.19,9.82,
731000,147,19.02,0.55,0.14,0.18,9.79,
732000,147,18.52,0.25,0.02,0.05,10.04,
733000,147,18.09,0.74,0.09,0.2,9.63,
734000,147,17.72,0.57,-0.05,-0.11,10.02,
735000,148,17.43,0.46,-0.16,0.04,9.96,
736000,148,17.21,0.3,-0.14,-0.19,9.75,
737000,148,17.06,0.4,-0.15,-0.21,9.64,
738000,148,17.0,0.48,-0.13,-0.26,9.55,
739000,148,17.02,0.47,-0.02,0.17,10.06,
740000,149,17.12,0.51,0.18,0.06,9.96,
741000,149,17.3,0.68,0.06,0.03,9.72,
742000,149,17.55,0.65,-0.15,0.15,10.07,
743000,149,17.88,0.39,0.09,-0.01,10.06,
744000,149,18.28,0.63,-0.04,0.26,9.71,
745000,150,18.74,0.34,-0.22,0.18,9.96,
746000,150,19.27,0.47,0.07,0.0,10.02,
747000,150,19.86,0.46,0.16,0.21,9.62,
748000,150,20.49,0.66,-0.15,0.24,9.93,
749000,150,21.18,0.25,-0.26,0.29,10.11,
750000,151,21.9,0.49,-0.19,0.17,10.0,
751000,151,22.65,0.26,-0.26,0.19,9.86,
752000,151,23.42,0.27,-0.04,0.13,9.87,
753000,151,24.22,0.45,0.0,0.21,9.98,
754000,151,25.01,0.46,0.13,-0.16,9.7,
755000,152,25.81,0.41,-0.1,-0.21,9.86,
756000,152,26.6,0.35,-0.09,0.11,9.88,
757000,152,27.38,0.39,0.29,0.05,9.79,
758000,152,28.13,0.5,-0.04,-0.02,10.06,
759000,152,28.85,0.58,-0.02,0.16,9.87,
760000,153,29.53,0.66,0.07,-0.15,9.89,
761000,153,30.16,0.68,0.19,0.2,9.76,Alerta: Temperatura alta!
762000,153,30.75,0.25,-0.24,-0.16,9.94,Alerta: Temperatura alta!
763000,153,31.28,0.31,-0.29,-0.04,9.79,Alerta: Temperatura alta!
764000,153,31.74,0.3,0.14,-0.09,9.81,Alerta: Temperatura alta!
765000,154,32.14,0.41,0.1,-0.22,9.96,Alerta: Temperatura alta!
766000,154,32.46,0.47,0.18,-0.0,9.98,Alerta: Temperatura alta!
767000,154,32.71,0.3,0.19,0.2,9.98,Alerta: Temperatura alta!
768000,154,32.89,0.38,0.03,0.15,9.56,Alerta: Temperatura alta!
769000,154,32.98,0.5,0.25,-0.17,9.58,Alerta: Temperatura alta!
770000,155,33.0,0.66,0.09,-0.11,9.84,Alerta: Temperatura alta!
771000,155,32.93,0.31,0.12,0.26,9.97,Alerta: Temperatura alta!
772000,155,32.79,0.66,-0.24,0.19,9.81,Alerta: Temperatura alta!
773000,155,32.57,0.56,0.02,0.19,9.6,Alerta: Temperatura alta!
774000,155,32.27,0.65,0.07,-0.27,9.92,Alerta: Temperatura alta!
775000,156,31.9,0.45,-0.01,-0.29,9.6,Alerta: Temperatura alta!
776000,156,31.46,0.52,-0.06,0.18,9.9,Alerta: Temperatura alta!
777000,156,30.96,0.58,0.03,-0.1,9.55,Alerta: Temperatura alta!
778000,156,30.39,0.58,0.05,0.05,9.63,Alerta: Temperatura alta!
779000,156,29.78,0.48,0.07,-0.06,9.73,
780000,157,29.11,0.33,0.24,0.02,10.1,
781000,157,28.41,0.26,-0.07,0.02,10.01,
782000,157,27.67,0.46,0.14,0.19,9.58,
783000,157,26.9,0.61,-0.18,0.04,9.99,
784000,157,26.11,0.68,0.17,-0.13,9.97,
785000,158,25.32,0.71,0.17,0.24,9.99,
786000,158,24.52,0.66,0.22,-0.03,9.93,
787000,158,23.72,0.59,-0.12,0.07,9.58,
788000,158,22.94,0.27,-0.04,0.05,9.85,
789000,158,22.18,0.42,0.19,-0.19,9.78,
790000,159,21.45,0.39,0.18,0.12,9.87,
791000,159,20.75,0.55,0.24,0.28,9.57,
792000,159,20.09,0.32,-0.05,0.04,9.79,
793000,159,19.49,0.45,0.15,0.19,9.77,
794000,159,18.94,0.39,0.05,0.27,9.53,
795000,160,18.45,0.69,0.11,-0.22,9.98,
796000,160,18.02,0.74,0.24,-0.03,10.05,
797000,160,17.66,0.53,0.28,-0.06,10.05,
798000,160,17.38,0.7,0.21,0.1,9.66,
799000,160,17.18,0.46,0.1,0.26,9.93,
800000,161,17.05,0.57,0.06,0.03,9.75,
801000,161,17.0,0.42,-0.29,0.28,10.03,
802000,161,17.03,0.73,-0.22,-0.22,10.06,
803000,161,17.14,0.28,0.24,0.1,9.56,
804000,161,17.33,0.34,-0.29,0.13,9.71,
805000,162,17.6,0.45,-0.13,-0.16,9.76,
806000,162,17.94,0.73,0.09,0.2,9.9,
807000,162,18.35,0.39,-0.02,0.14,9.84,
808000,162,18.83,0.51,0.24,-0.23,9.83,
809000,162,19.37,0.59,0.06,-0.13,9.63,
810000,163,19.96,0.75,0.05,-0.2,9.67,
811000,163,20.61,0.52,0.17,-0.04,10.08,
812000,163,21.3,0.35,-0.04,0.26,10.0,
813000,163,22.02,0.62,0.0,0.14,9.79,
814000,163,22.78,0.67,0.01,-0.02,10.08,
815000,164,23.56,0.61,0.17,-0.26,9.52,
816000,164,24.35,0.41,-0.3,-0.12,9.91,
817000,164,25.15,0.45,0.26,0.15,9.54,
818000,164,25.95,0.29,0.27,0.0,9.89,
819000,164,26.73,0.35,-0.09,-0.05,9.86,
820000,165,27.51,0.57,-0.27,0.26,9.7,
821000,165,28.25,0.74,0.1,0.04,9.53,
822000,165,28.97,0.27,-0.26,-0.1,9.72,
823000,165,29.64,0.29,0.07,0.09,9.97,
824000,165,30.27,0.44,-0.16,0.15,9.93,Alerta: Temperatura alta!
825000,166,30.84,0.51,0.06,0.16,10.0,Alerta: Temperatura alta!
826000,166,31.36,0.37,0.16,-0.26,9.82,Alerta: Temperatura alta!
827000,166,31.81,0.26,0.3,0.02,9.58,Alerta: Temperatura alta!
828000,166,32.2,0.36,-0.11,0.14,10.07,Alerta: Temperatura alta!
829000,166,32.51,0.27,-0.02,0.03,9.9,Alerta: Temperatura alta!
830000,167,32.75,0.41,-0.0,-0.25,9.57,Alerta: Temperatura alta!
831000,167,32.91,0.45,-0.07,-0.25,9.98,Alerta: Temperatura alta!
832000,167,32.99,0.45,-0.03,0.03,9.73,Alerta: Temperatura alta!
833000,167,32.99,0.74,0.11,-0.1,10.04,Alerta: Temperatura alta!
834000,167,32.91,0.56,0.25,-0.0,10.02,Alerta: Temperatura alta!
835000,168,32.76,0.47,0.16,0.14,9.85,Alerta: Temperatura alta!
836000,168,32.52,0.44,-0.18,0.09,9.94,Alerta: Temperatura alta!
837000,168,32.21,0.53,0.1,-0.23,9.68,Alerta: Temperatura alta!
838000,168,31.83,0.55,-0.13,0.02,9.53,Alerta: Temperatura alta!
839000,168,31.38,0.32,0.21,0.27,10.06,Alerta: Temperatura alta!
840000,169,30.87,0.37,0.07,-0.27,9.87,Alerta: Temperatura alta!
841000,169,30.29,0.5,0.02,-0.16,9.93,Alerta: Temperatura alta!
842000,169,29.67,0.32,0.27,0.21,9.53,
843000,169,29.0,0.5,0.24,-0.23,9.6,
844000,169,28.28,0.53,-0.04,-0.2,9.92,
845000,170,27.54,0.53,-0.25,-0.24,9.84,
846000,170,26.77,0.4,0.23,-0.09,9.53,
847000,170,25.98,0.63,0.12,-0.3,9.62,
848000,170,25.18,0.42,0.23,-0.27,9.58,
849000,170,24.38,0.62,-0.08,-0.17,9.91,
850000,171,23.59,0.42,0.13,0.12,9.93,
851000,171,22.81,0.4,-0.16,0.27,9.88,
852000,171,22.05,0.63,0.03,0.19,9.72,
853000,171,21.33,0.53,0.25,0.09,9.66,
854000,171,20.64,0.51,-0.08,0.14,9.79,
855000,172,19.99,0.59,-0.0,-0.01,9.76,
856000,172,19.39,0.33,0.03,0.12,10.05,
857000,172,18.85,0.26,0.27,0.09,9.58,
858000,172,18.37,0.52,0.18,-0.01,9.56,
859000,172,17.96,0.37,-0.15,-0.03,9.53,
860000,173,17.61,0.39,-0.18,-0.24,10.11,
861000,173,17.34,0.52,0.09,0.08,9.92,
862000,173,17.15,0.37,0.15,-0.26,9.62,
863000,173,17.04,0.64,0.06,-0.23,9.54,
864000,173,17.0,0.26,0.3,0.13,9.54,
865000,174,17.05,0.34,-0.25,0.13,9.75,
866000,174,17.17,0.49,0.19,0.11,9.74,
867000,174,17.37,0.6,0.19,-0.13,9.99,
868000,174,17.65,0.6,0.15,-0.03,9.8,
869000,174,18.0,0.69,0.08,0.15,9.93,
870000,175,18.43,0.36,0.24,0.24,9.67,
871000,175,18.91,0.64,-0.16,-0.1,9.69,
872000,175,19.46,0.33,-0.11,-0.26,9.56,
873000,175,20.07,0.39,-0.25,-0.2,9.72,
874000,175,20.72,0.52,-0.02,-0.21,10.1,
875000,176,21.42,0.39,0.18,-0.28,9.76,
876000,176,22.15,0.47,-0.17,0.07,10.01,
877000,176,22.91,0.67,0.11,0.2,9.65,
878000,176,23.69,0.73,-0.21,-0.01,9.79,
879000,176,24.48,0.49,0.17,-0.15,10.02,
880000,177,25.28,0.57,-0.27,-0.23,9.56,
881000,177,26.08,0.64,-0.18,0.21,9.52,
882000,177,26.87,0.67,0.19,0.01,9.75,
883000,177,27.63,0.43,-0.18,0.17,9.69,
884000,177,28.37,0.38,-0.09,0.04,9.95,
885000,178,29.08,0.41,-0.0,0.15,9.87,
886000,178,29.75,0.47,0.2,-0.3,10.01,
887000,178,30.37,0.37,0.0,-0.15,9.87,Alerta: Temperatura alta!
888000,178,30.93,0.32,-0.17,-0.13,9.97,Alerta: Temperatura alta!
889000,178,31.44,0.59,-0.19,0.29,9.86,Alerta: Temperatura alta!
890000,179,31.88,0.45,0.29,0.02,10.0,Alerta: Temperatura alta!
891000,179,32.25,0.3,-0.05,0.02,9.55,Alerta: Temperatura alta!
892000,179,32.55,0.7,-0.2,-0.04,9.55,Alerta: Temperatura alta!
893000,179,32.78,0.51,-0.01,-0.27,9.65,Alerta: Temperatura alta!
894000,179,32.93,0.53,0.1,-0.1,9.95,Alerta: Temperatura alta!
895000,180,32.99,0.69,-0.15,-0.16,9.85,Alerta: Temperatura alta!
896000,180,32.98,0.31,0.25,-0.0,9.73,Alerta: Temperatura alta!
897000,180,32.89,0.69,0.03,-0.11,9.58,Alerta: Temperatura alta!
898000,180,32.72,0.57,-0.15,-0.18,9.95,Alerta: Temperatura alta!
899000,180,32.47,0.59,-0.13,-0.09,9.89,Alerta: Temperatura alta!
900000,181,32.15,0.66,0.13,-0.06,9.77,Alerta: Temperatura alta!
901000,181,31.76,0.29,0.18,0.13,10.08,Alerta: Temperatura alta!
902000,181,31.3,0.53,0.05,-0.1,9.93,Alerta: Temperatura alta!
